,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
5287,563309,tt9260636,2019-10-25,0,0,Action,,பிகில்,IN,India,
5288,607334,tt9261574,2019-07-02,0,0,Family,English,Adventures of Dally and Spanky,US,United States of America,English
5289,572630,tt9261594,2019-02-08,0,0,Action,日本語,BACK STREET GIRLS -ゴクドルズ-,JP,Japan,日本語
5290,656858,tt9264336,2019-12-20,704334,3803406,Drama,,ഡ്രൈവിംഗ് ലൈസൻസ്,IN,India,
5291,659688,tt9265018,2019-12-07,0,0,Drama,English,Queen of the Morning Calm,CA,Canada,English
5292,656212,tt9265856,2019-09-06,0,0,Drama,English,Nineteen Summers,US,United States of America,English
5293,627261,tt9266568,2019-08-23,0,0, ,?????,Nanna Prakara, , , 
5294,608403,tt9269662,2019-11-24,0,0,Drama,Italiano,Mollami,IT,Italy,Italiano
5295,621214,tt9269752,2019-05-10,0,0,Comedy,Español,Casi fiel,DO,Dominican Republic,Español
5296,632130,tt9271358,2019-07-27,0,0, , , , , , 
5297,589861,tt9275046,2019-04-13,0,0,Drama,English,Colewell,US,United States of America,English
5298,658841,tt9276936,2019-09-16,0,0, , , , , , 
5299,588816,,2019-03-23,0,0, ,Español,Onverharde weg naar vrede, , , 
5300,660509,tt9279980,,0,0, , , , , , 
5301,711637,tt9280666,2019-06-08,0,0, , , , , , 
5302,586764,tt9281008,2019-03-28,0,0,Comedy,Italiano,Bentornato Presidente,IT,Italy,Italiano
5303,471005,,2017-08-15,0,0, , , , , , 
5304,634040,tt9289454,2019-09-13,0,0, , , , , , 
5305,569050,tt9294056,2019-01-19,6000,0,Drama,Nederlands,Van Zùmmere en nie Baang,NL,Netherlands,Nederlands
5306,590917,tt9295640,2019-03-20,0,0,Documentary,Dansk,Skaterpigerne – Don't give a fox,DK,Denmark,Dansk
5307,570086,tt9296782,2019-02-07,0,0,Family,Nederlands,Brugklas - de tijd van m'n leven,NL,Netherlands,Nederlands
5308,731391,tt9297172,2019-12-01,0,0, , , , , , 
5309,619689,tt9297632,2019-03-29,0,0, , , , , , 
5310,588458,tt9298196,2019-03-14,0,0,Drama,العربية,رولم,SA,Saudi Arabia,العربية
5311,647264,tt9299590,2019-11-30,0,0,Drama,Bosanski,Pun mjesec,BA,Bosnia and Herzegovina,Bosanski
5312,597785,tt9301428,2019-10-25,0,0,Horror,English,Deathcember,DE,Germany,English
5313,600741,tt9301886,2019-05-08,0,0, , , , , , 
5314,578663,tt9303120,2019-03-01,0,0,Mystery,日本語,九月の恋と出会うまで,JP,Japan,日本語
5315,450189,tt9304470,2019-07-26,0,0,Documentary,Deutsch,Filmfarsi,IR,Iran,Deutsch
5316,575236,tt9308256,2019-09-29,0,0,Documentary,English,Bully. Coward. Victim. The Story of Roy Cohn,US,United States of America,English
5317,585754,tt9310302,2019-02-22,0,0,Drama,日本語,母を亡くした時、僕は遺骨を食べたいと思った。,JP,Japan,日本語
5318,544052,tt9310460,2018-12-27,0,1892516,Animation,Deutsch,Der kleine Drache Kokosnuss 2 - Auf in den Dschungel!,DE,Germany,Deutsch
5319,578514,tt9311062,2019-02-22,0,0,Action,日本語,サムライマラソン,JP,Japan,日本語
5320,613860,tt9312100,2019-07-06,0,0,Thriller,English,A Model Kidnapping,US,United States of America,English
5321,514985,tt9312704,2019-01-01,100000,0,Horror,Italiano,Just a Child,GB,United Kingdom,Italiano
5322,615226,tt9312830,2019-08-28,0,0, ,Português,O Homem Cordial,BR,Brazil,Português
5323,616605,tt9313040,2019-08-12,0,0,Documentary,Magyar,A létezés eufóriája,HU,Hungary,Magyar
5324,650380,tt9313424,2020-07-20,0,0,Drama,English,From the Vine,CA,Canada,English
5325,566135,tt9315672,2020-11-20,0,0, ,日本語,ばるぼら,JP,Japan,日本語
5326,276633,tt2094052,2011-11-11,0,0, , , , , , 
5327,568994,tt9318280,2020-11-12,0,0,Drama,English,Driveways,US,United States of America,English
5328,327601,tt0190243,1987-01-02,0,0, , , , , , 
5329,584206,tt9319812,2019-02-15,0,0,Drama,हिन्दी,Hum Chaar,IN,India,हिन्दी
5330,652947,tt9319836,2019-03-08,0,0,Horror,?????,ಒಂದ್ ಕಥೆ ಹೆಲ್ಲ,IN,India,?????
5331,566104,tt9319880,2019-03-22,0,0, ,தமிழ்,அக்னி தேவி,IN,India,தமிழ்
5332,590753,tt9319884,2019-03-29,0,0,Drama,తెలుగు,లక్ష్మి ’స్ ఎన్టీఆర్,IN,India,తెలుగు
5333,414012,,2019-02-08,0,0,Drama,தமிழ்,நேத்ரா,IN,India,தமிழ்
5334,454354,tt9320300,2019-11-15,300000,0,Documentary,English,The Rise of the Synths,ES,Spain,English
5335,566219,tt9326056,2019-09-20,0,0,Documentary,Español,Sea of Shadows,AT,Austria,Español
5336,649735,tt9326498,2020-07-02,0,0,Drama,Italiano,Gli anni amari,IT,Italy,Italiano
5337,736771,tt9326772,2020-09-16,0,0,Drama,Português,Submissão,PT,Portugal,Português
5338,608655,tt9328726,2019-10-03,0,0,Comedy,Italiano,Appena un minuto,IT,Italy,Italiano
5339,660208,tt9328744,2019-04-30,0,0,Comedy,Italiano,L'amore a domicilio,IT,Italy,Italiano
5340,653366,tt9328986,2019-07-18,0,0, , , , , , 
5341,691667,tt9330332,2019-11-28,0,0,Crime,English,A.S. (25),RS,Serbia,English
5342,636873,tt9330502,2019-04-11,100000,0, , , , , , 
5343,566057,tt9332122,2019-05-03,0,0,Action,日本語,ルパンレンジャーＶＳパトレンジャーＶＳキュウレンジャー,JP,Japan,日本語
5344,599207,tt9338028,2019-03-25,0,0, ,,On the President's Orders, , , 
5345,645855,tt9340704,2019-01-22,0,0, , , , , , 
5346,663199,tt9341668,2019-10-25,0,0, , , , , , 
5347,591030,tt9343744,2019-01-16,0,0, , , , , , 
5348,638665,tt9343754,2020-05-30,0,0,Comedy,हिन्दी,Eeb Allay Ooo!,IN,India,हिन्दी
5349,630431,tt9343758,2019-09-12,2000,0,Comedy,Deutsch,Zweite Tür Rechts,AT,Austria,Deutsch
5350,612576,tt9344482,2019-08-01,0,0, , , , , , 
5351,616214,tt9345778,2020-01-15,0,0,Drama,Français,Douze mille,FR,France,Français
5352,567897,tt9346390,2019-01-12,0,0,Documentary,English,Becoming Colleen,AU,Australia,English
5353,558758,tt9346948,2018-11-02,0,0,Documentary,English,Rigged: The Voter Suppression Playbook,US,United States of America,English
5354,657312,tt9347686,2019-01-01,0,0,Drama,English,Beyond Her Lens,CZ,Czech Republic,English
5355,565735,tt9348546,2019-01-23,0,0,Drama,বাংলা,Cat Sticks,IN,India,বাংলা
5356,565748,tt9348554,2019-01-23,0,0,Drama,日本語,JKエレジー,JP,Japan,日本語
5357,582909,tt9348690,2019-12-17,0,0,War,Français,Qu'un sang impur...,FR,France,Français
5358,641367,tt9348720,2019-12-12,0,0,Animation,Deutsch,Der kleine Rabe Socke - Suche nach dem verlorenen Schatz,DE,Germany,Deutsch
5359,58725,tt0349878,2005-05-13,0,0, ,বাংলা,Netaji Subhas Chandra Bose: The Forgotten Hero, , , 
5360,690829,tt9350746,2019-01-24,2000,0, , , , , , 
5361,630937,tt9351112,2019-10-31,0,0,Drama,Český,Amnestie,CZ,Czech Republic,Český
5362,565276,tt9351746,2019-08-02,0,0,Documentary,English,"Love, Antosha",US,United States of America,English
5363,585858,tt9352128,2019-10-26,0,0, ,English,Where In The Hell Is The Lavender House: The Longmont Potion Castle Story, , , 
5364,566061,tt9352780,2019-02-07,0,0,Documentary,English,Cold Case Hammarskjöld,BE,Belgium,English
5365,566366,tt9353436,2019-07-26,0,0,Documentary,English,Mike Wallace Is Here,US,United States of America,English
5366,566063,tt9353586,2019-08-15,0,0, ,English,Ask Dr. Ruth, , , 
5367,569113,tt9354674,2019-09-01,0,0,Comedy,,ഗാനഗന്ധർവൻ,IN,India,
5368,565373,tt9355200,2019-08-23,0,0,Horror,Dansk,Koko-di Koko-da,DK,Denmark,Dansk
5369,555798,,2018-10-18,0,0, ,Português,Angel Vianna – Voando Com os Pés no Chão, , , 
5370,565383,tt9356952,2019-09-27,0,36586,Comedy,English,The Death of Dick Long,US,United States of America,English
5371,602825,tt9357242,2019-10-24,0,0,Documentary,English,Raving Riot,GE,Georgia,English
5372,578724,tt9357838,2019-02-09,0,0, , , , , , 
5373,554298,,,0,0, , , , , , 
5374,565719,tt9358044,2019-04-17,0,0,Documentary,English,Hail Satan?,US,United States of America,English
5375,565312,tt9358052,2019-01-27,0,0,Documentary,English,Knock Down the House,US,United States of America,English
5376,568693,tt9358084,2019-08-16,0,0,Documentary,English,The Amazing Johnathan Documentary,GB,United Kingdom,English
5377,565593,tt9358106,2019-06-21,0,0,Drama,Français,Dolce Fine Giornata,PL,Poland,Français
5378,565357,tt9358120,2019-03-24,0,0,Drama,日本語,WE ARE LITTLE ZOMBIES,JP,Japan,日本語
5379,565273,tt9358160,2019-11-01,0,0,Drama,English,Light from Light,US,United States of America,English
5380,566235,tt9358206,2019-01-27,0,0,Documentary,English,Toni Morrison: The Pieces I Am,US,United States of America,English
5381,566237,tt9358230,2019-01-29,0,0,Documentary,English,Words from a Bear,US,United States of America,English
5382,566062,tt9358250,2019-10-10,0,0,Documentary,English,Storia di B – La scomparsa di mia madre,IT,Italy,English
